Production_Month,Region,Facility_Type,Operator,Oil_Volume_m3,Gas_Volume_e3m3,Water_Volume_m3,Active_Well_Count,Uptime_Hours
2023-06-01,Athabasca,Oil Sands Facility,Lakeland Petroleum Ltd,27075.7,712.5,84766.8,829,728.3
2023-06-01,Athabasca,Pipeline Terminal,Lakeland Petroleum Ltd,7030.3,4420.4,19057.1,224,707.3
2023-06-01,Athabasca,Compressor Station,Lakeland Petroleum Ltd,4813.5,6809.9,13535.4,149,698.5
2023-06-01,Cold Lake,Battery,Clearwater Production Ltd,7116.5,1630.9,18068.2,218,669.8
2023-06-01,Cold Lake,Gas Plant,Clearwater Production Ltd,1960.8,5306.5,5125.3,70,716.9
2023-06-01,Cold Lake,Oil Sands Facility,Clearwater Production Ltd,16065.7,438.3,33821.0,560,703.4
2023-06-01,Cold Lake,Pipeline Terminal,Clearwater Production Ltd,4165.4,2715.2,12210.8,139,667.8
2023-06-01,Cold Lake,Compressor Station,Clearwater Production Ltd,3054.1,4479.4,8898.8,91,738.2
2023-06-01,Central Alberta,Battery,Foothills Gas Co,2450.4,8860.8,5306.7,116,682.6
2023-06-01,Central Alberta,Gas Plant,Foothills Gas Co,761.9,32537.9,2051.8,33,701.9
2023-06-01,Central Alberta,Oil Sands Facility,Foothills Gas Co,5495.2,2365.6,15258.4,270,677.4
2023-06-01,Central Alberta,Pipeline Terminal,Foothills Gas Co,1472.6,15146.8,2944.5,70,673.1
2023-06-01,Central Alberta,Compressor Station,Foothills Gas Co,968.0,22401.3,2974.0,47,715.7
2023-06-01,Southern Alberta,Battery,Foothills Gas Co,945.3,9453.0,2668.4,62,663.6
2023-06-01,Southern Alberta,Gas Plant,Foothills Gas Co,270.7,31970.1,701.9,18,742.8
2023-06-01,Southern Alberta,Oil Sands Facility,Foothills Gas Co,2291.8,2728.3,6852.6,144,742.7
2023-06-01,Southern Alberta,Pipeline Terminal,Foothills Gas Co,615.4,17505.1,1260.6,37,708.4
2023-06-01,Southern Alberta,Compressor Station,Foothills Gas Co,363.5,23263.8,1046.5,25,705.4
2023-07-01,Peace River,Battery,Ridgeline Oil Corp,4644.1,6468.5,10356.1,180,674.7
2023-07-01,Peace River,Gas Plant,Ridgeline Oil Corp,1444.4,23758.7,3924.7,51,717.9
2023-07-01,Peace River,Oil Sands Facility,Ridgeline Oil Corp,10092.1,1673.4,19550.5,417,687.3
2023-07-01,Peace River,Pipeline Terminal,Ridgeline Oil Corp,2947.4,11677.1,5940.5,111,679.9
2023-07-01,Peace River,Compressor Station,Ridgeline Oil Corp,1926.6,17174.3,4972.4,72,701.9
2023-07-01,Athabasca,Battery,Northland Energy Corp,10960.9,2422.9,29826.1,337,731.8
2023-07-01,Athabasca,Gas Plant,Northland Energy Corp,3229.2,8429.8,6096.2,96,708.4
2023-07-01,Athabasca,Oil Sands Facility,Northland Energy Corp,25642.8,674.8,45126.0,779,679.8
2023-07-01,Athabasca,Pipeline Terminal,Northland Energy Corp,7072.2,4446.8,15625.4,206,740.6
2023-07-01,Athabasca,Compressor Station,Northland Energy Corp,4526.4,6403.7,13077.1,137,702.0
2023-07-01,Cold Lake,Battery,Prairie Basin Resources,7821.7,1792.5,23144.6,228,720.5
2023-07-01,Cold Lake,Gas Plant,Prairie Basin Resources,2218.5,6004.1,4614.6,67,707.7
2023-07-01,Cold Lake,Oil Sands Facility,Prairie Basin Resources,16823.8,459.0,45506.2,509,728.4
2023-07-01,Cold Lake,Pipeline Terminal,Prairie Basin Resources,4556.4,2970.1,11882.1,141,688.1
2023-07-01,Cold Lake,Compressor Station,Prairie Basin Resources,2988.3,4382.8,7460.5,99,681.6
2023-07-01,Central Alberta,Battery,Ridgeline Oil Corp,2336.9,8450.3,4192.4,114,740.9
2023-07-01,Central Alberta,Gas Plant,Ridgeline Oil Corp,699.9,29889.2,1764.7,32,674.7
2023-07-01,Central Alberta,Oil Sands Facility,Ridgeline Oil Corp,6075.1,2615.2,13171.9,263,700.9
2023-07-01,Central Alberta,Pipeline Terminal,Ridgeline Oil Corp,1617.7,16638.8,4891.0,68,684.1
2023-07-01,Central Alberta,Compressor Station,Ridgeline Oil Corp,1063.1,24603.7,1947.3,44,727.8
2023-07-01,Southern Alberta,Battery,Prairie Basin Resources,923.8,9238.0,2411.2,61,731.3
2023-07-01,Southern Alberta,Gas Plant,Prairie Basin Resources,259.2,30607.1,481.9,17,686.6
2023-07-01,Southern Alberta,Oil Sands Facility,Prairie Basin Resources,2141.3,2549.2,4342.5,145,682.8
2023-07-01,Southern Alberta,Pipeline Terminal,Prairie Basin Resources,586.3,16676.1,1747.5,37,709.3
2023-07-01,Southern Alberta,Compressor Station,Prairie Basin Resources,419.6,26851.6,949.3,24,661.9
2023-08-01,Peace River,Battery,Pemberton Resources Inc,4683.8,6523.9,12455.3,184,718.9
2023-08-01,Peace River,Gas Plant,Pemberton Resources Inc,1246.1,20496.4,2326.5,49,665.4
2023-08-01,Peace River,Oil Sands Facility,Pemberton Resources Inc,11152.6,1849.3,27630.5,392,693.3
2023-08-01,Peace River,Pipeline Terminal,Pemberton Resources Inc,2942.2,11656.6,5099.4,107,673.0
2023-08-01,Peace River,Compressor Station,Pemberton Resources Inc,1932.3,17224.8,5829.3,72,680.8
2023-08-01,Athabasca,Battery,Suncrest Oil Inc,10853.7,2399.2,28245.3,328,730.4
2023-08-01,Athabasca,Gas Plant,Suncrest Oil Inc,3048.8,7959.1,8114.9,103,687.3
2023-08-01,Athabasca,Oil Sands Facility,Suncrest Oil Inc,26027.1,684.9,82244.9,799,682.9
2023-08-01,Athabasca,Pipeline Terminal,Suncrest Oil Inc,6940.9,4364.2,21872.6,217,674.9
2023-08-01,Athabasca,Compressor Station,Suncrest Oil Inc,4727.0,6687.4,12335.9,144,707.4
2023-08-01,Cold Lake,Battery,Vermilion Fields Corp,7160.4,1640.9,18783.5,222,689.2
2023-08-01,Cold Lake,Gas Plant,Vermilion Fields Corp,2093.2,5664.8,6044.2,65,690.7
2023-08-01,Cold Lake,Oil Sands Facility,Vermilion Fields Corp,16092.9,439.0,33565.2,503,728.5
2023-08-01,Cold Lake,Pipeline Terminal,Vermilion Fields Corp,4677.9,3049.3,10058.5,141,660.7
2023-08-01,Cold Lake,Compressor Station,Vermilion Fields Corp,3149.4,4619.2,9810.8,94,660.8
2023-08-01,Central Alberta,Battery,Crestwood Energy Ltd,2413.5,8727.2,4992.7,106,660.6
2023-08-01,Central Alberta,Gas Plant,Crestwood Energy Ltd,698.3,29819.1,1577.3,32,693.2
2023-08-01,Central Alberta,Oil Sands Facility,Crestwood Energy Ltd,5418.7,2332.7,15060.7,253,691.8
2023-08-01,Central Alberta,Pipeline Terminal,Crestwood Energy Ltd,1472.7,15147.8,3351.3,66,724.2
2023-08-01,Central Alberta,Compressor Station,Crestwood Energy Ltd,1073.8,24850.4,3105.6,46,683.9
2023-08-01,Southern Alberta,Battery,Pemberton Resources Inc,948.0,9480.2,2743.6,60,731.7
2023-08-01,Southern Alberta,Gas Plant,Pemberton Resources Inc,255.5,30176.0,527.2,17,711.9
2023-08-01,Southern Alberta,Oil Sands Facility,Pemberton Resources Inc,2071.1,2465.5,5377.4,137,661.6
2023-08-01,Southern Alberta,Pipeline Terminal,Pemberton Resources Inc,536.9,15271.7,1318.6,36,668.6
2023-08-01,Southern Alberta,Compressor Station,Pemberton Resources Inc,369.7,23659.1,1014.6,25,679.6
2023-09-01,Peace River,Battery,Crestwood Energy Ltd,4179.3,5821.1,9987.4,173,686.2
2023-09-01,Peace River,Gas Plant,Crestwood Energy Ltd,1335.4,21965.3,4268.9,51,726.5
2023-09-01,Peace River,Oil Sands Facility,Crestwood Energy Ltd,10009.3,1659.7,29524.2,429,664.7
2023-09-01,Peace River,Pipeline Terminal,Crestwood Energy Ltd,2852.3,11300.7,4889.5,109,676.1
2023-09-01,Peace River,Compressor Station,Crestwood Energy Ltd,1918.4,17101.5,5577.9,75,670.2
2023-09-01,Athabasca,Battery,Lakeland Petroleum Ltd,11263.9,2489.9,22509.1,349,697.2
2023-09-01,Athabasca,Gas Plant,Lakeland Petroleum Ltd,3271.8,8541.0,5410.3,98,724.8
2023-09-01,Athabasca,Oil Sands Facility,Lakeland Petroleum Ltd,25406.3,668.6,80573.2,792,717.2
2023-09-01,Athabasca,Pipeline Terminal,Lakeland Petroleum Ltd,6606.7,4154.1,13985.7,215,663.5
2023-09-01,Athabasca,Compressor Station,Lakeland Petroleum Ltd,4800.5,6791.4,11681.9,138,713.6
2023-09-01,Cold Lake,Battery,Clearwater Production Ltd,6604.4,1513.5,19945.5,233,678.3
2023-09-01,Cold Lake,Gas Plant,Clearwater Production Ltd,1902.1,5147.8,4969.5,64,674.1
2023-09-01,Cold Lake,Oil Sands Facility,Clearwater Production Ltd,15584.5,425.2,27918.7,541,660.8
2023-09-01,Cold Lake,Pipeline Terminal,Clearwater Production Ltd,4033.2,2629.0,11509.0,140,710.1
2023-09-01,Cold Lake,Compressor Station,Clearwater Production Ltd,2821.3,4137.9,4918.0,90,667.7
2023-09-01,Central Alberta,Battery,Foothills Gas Co,2386.5,8629.9,7372.8,114,712.5
2023-09-01,Central Alberta,Gas Plant,Foothills Gas Co,642.5,27437.4,1690.6,32,726.5
2023-09-01,Central Alberta,Oil Sands Facility,Foothills Gas Co,5190.7,2234.5,10237.5,266,726.2
2023-09-01,Central Alberta,Pipeline Terminal,Foothills Gas Co,1519.9,15633.7,4390.7,67,676.2
2023-09-01,Central Alberta,Compressor Station,Foothills Gas Co,1004.1,23236.8,2182.0,43,735.5
2023-09-01,Southern Alberta,Battery,Foothills Gas Co,878.6,8786.3,2020.8,58,718.6
2023-09-01,Southern Alberta,Gas Plant,Foothills Gas Co,245.6,29009.3,466.3,17,721.5
2023-09-01,Southern Alberta,Oil Sands Facility,Foothills Gas Co,1989.7,2368.7,5830.1,145,706.6
2023-09-01,Southern Alberta,Pipeline Terminal,Foothills Gas Co,517.1,14707.6,955.6,36,682.1
2023-09-01,Southern Alberta,Compressor Station,Foothills Gas Co,360.0,23041.7,576.4,25,691.8
2023-10-01,Peace River,Battery,Ridgeline Oil Corp,4063.2,5659.5,6622.8,181,725.2
2023-10-01,Peace River,Gas Plant,Ridgeline Oil Corp,1194.3,19645.7,3288.6,51,705.3
2023-10-01,Peace River,Oil Sands Facility,Ridgeline Oil Corp,9761.2,1618.6,23802.8,409,706.3
2023-10-01,Peace River,Pipeline Terminal,Ridgeline Oil Corp,2698.5,10691.2,5710.5,111,669.3
2023-10-01,Peace River,Compressor Station,Ridgeline Oil Corp,1776.7,15838.2,3032.3,75,670.9
2023-10-01,Athabasca,Battery,Northland Energy Corp,11072.2,2447.5,21295.5,339,668.3
2023-10-01,Athabasca,Gas Plant,Northland Energy Corp,3099.4,8091.2,9106.3,100,704.2
2023-10-01,Athabasca,Oil Sands Facility,Northland Energy Corp,25243.4,664.3,50726.7,782,710.9
2023-10-01,Athabasca,Pipeline Terminal,Northland Energy Corp,6181.2,3886.6,19089.6,206,701.3
2023-10-01,Athabasca,Compressor Station,Northland Energy Corp,4623.4,6540.9,7988.9,145,665.1
2023-10-01,Cold Lake,Battery,Prairie Basin Resources,6710.2,1537.8,20809.6,222,691.0
2023-10-01,Cold Lake,Gas Plant,Prairie Basin Resources,1998.0,5407.4,5829.8,63,663.4
2023-10-01,Cold Lake,Oil Sands Facility,Prairie Basin Resources,14596.9,398.2,30452.7,546,740.7
2023-10-01,Cold Lake,Pipeline Terminal,Prairie Basin Resources,3925.4,2558.8,10835.2,140,675.9
2023-10-01,Cold Lake,Compressor Station,Prairie Basin Resources,2783.6,4082.6,5561.7,94,675.0
2023-10-01,Central Alberta,Battery,Ridgeline Oil Corp,2338.1,8454.8,5294.1,103,713.6
2023-10-01,Central Alberta,Gas Plant,Ridgeline Oil Corp,645.9,27580.9,1507.5,31,734.2
2023-10-01,Central Alberta,Oil Sands Facility,Ridgeline Oil Corp,5025.8,2163.5,9491.9,249,688.4
2023-10-01,Central Alberta,Pipeline Terminal,Ridgeline Oil Corp,1344.5,13829.1,4299.0,67,689.6
2023-10-01,Central Alberta,Compressor Station,Ridgeline Oil Corp,917.0,21222.4,2921.9,44,691.2
2023-10-01,Southern Alberta,Battery,Prairie Basin Resources,876.0,8760.3,2005.1,60,711.1
2023-10-01,Southern Alberta,Gas Plant,Prairie Basin Resources,248.6,29355.4,482.9,17,737.8
2023-10-01,Southern Alberta,Oil Sands Facility,Prairie Basin Resources,1903.3,2265.8,5973.8,137,693.4
2023-10-01,Southern Alberta,Pipeline Terminal,Prairie Basin Resources,544.7,15494.2,1728.2,37,703.5
2023-10-01,Southern Alberta,Compressor Station,Prairie Basin Resources,376.3,24083.8,783.8,24,678.6
2023-11-01,Peace River,Battery,Pemberton Resources Inc,4180.1,5822.3,6833.3,180,717.9
2023-11-01,Peace River,Gas Plant,Pemberton Resources Inc,1124.9,18504.2,2796.3,51,737.8
2023-11-01,Peace River,Oil Sands Facility,Pemberton Resources Inc,8841.8,1466.1,14680.7,401,671.6
2023-11-01,Peace River,Pipeline Terminal,Pemberton Resources Inc,2442.3,9676.3,6182.6,106,728.1
2023-11-01,Peace River,Compressor Station,Pemberton Resources Inc,1564.3,13944.7,3503.5,75,721.7
2023-11-01,Athabasca,Battery,Suncrest Oil Inc,10186.4,2251.7,29221.2,328,729.4
2023-11-01,Athabasca,Gas Plant,Suncrest Oil Inc,2957.3,7720.1,7458.2,102,710.0
2023-11-01,Athabasca,Oil Sands Facility,Suncrest Oil Inc,22402.7,589.5,62039.0,797,666.6
2023-11-01,Athabasca,Pipeline Terminal,Suncrest Oil Inc,5789.4,3640.2,16403.9,208,728.6
2023-11-01,Athabasca,Compressor Station,Suncrest Oil Inc,4067.4,5754.3,12155.5,146,679.0
2023-11-01,Cold Lake,Battery,Vermilion Fields Corp,6356.3,1456.6,16295.5,212,725.3
2023-11-01,Cold Lake,Gas Plant,Vermilion Fields Corp,1785.2,4831.4,3726.9,62,705.4
2023-11-01,Cold Lake,Oil Sands Facility,Vermilion Fields Corp,13808.3,376.7,33193.0,505,664.2
2023-11-01,Cold Lake,Pipeline Terminal,Vermilion Fields Corp,4015.6,2617.6,8949.2,138,710.0
2023-11-01,Cold Lake,Compressor Station,Vermilion Fields Corp,2594.7,3805.6,5073.5,90,693.1
2023-11-01,Central Alberta,Battery,Crestwood Energy Ltd,1997.5,7223.2,3459.8,107,664.1
2023-11-01,Central Alberta,Gas Plant,Crestwood Energy Ltd,605.6,25860.3,1051.4,31,725.0
2023-11-01,Central Alberta,Oil Sands Facility,Crestwood Energy Ltd,4659.6,2005.9,8460.9,250,701.0
2023-11-01,Central Alberta,Pipeline Terminal,Crestwood Energy Ltd,1344.3,13826.9,2572.7,67,721.8
2023-11-01,Central Alberta,Compressor Station,Crestwood Energy Ltd,846.3,19586.1,1451.1,45,687.2
2023-11-01,Southern Alberta,Battery,Pemberton Resources Inc,831.7,8316.8,1449.9,59,695.6
2023-11-01,Southern Alberta,Gas Plant,Pemberton Resources Inc,224.1,26466.9,473.6,17,662.0
2023-11-01,Southern Alberta,Oil Sands Facility,Pemberton Resources Inc,1781.8,2121.1,5666.6,138,743.2
2023-11-01,Southern Alberta,Pipeline Terminal,Pemberton Resources Inc,486.7,13843.8,892.3,34,728.7
2023-11-01,Southern Alberta,Compressor Station,Pemberton Resources Inc,313.4,20054.9,688.9,25,731.6
2023-12-01,Peace River,Battery,Crestwood Energy Ltd,3553.3,4949.2,5995.3,181,737.8
2023-12-01,Peace River,Gas Plant,Crestwood Energy Ltd,1152.4,18956.1,3356.0,48,718.3
2023-12-01,Peace River,Oil Sands Facility,Crestwood Energy Ltd,8289.7,1374.6,19232.9,386,677.6
2023-12-01,Peace River,Pipeline Terminal,Crestwood Energy Ltd,2360.7,9353.0,4546.9,108,681.7
2023-12-01,Peace River,Compressor Station,Crestwood Energy Ltd,1561.8,13922.1,4322.9,69,718.7
2023-12-01,Athabasca,Battery,Lakeland Petroleum Ltd,8709.0,1925.1,22058.2,344,663.7
2023-12-01,Athabasca,Gas Plant,Lakeland Petroleum Ltd,2598.0,6782.3,5337.4,101,711.9
2023-12-01,Athabasca,Oil Sands Facility,Lakeland Petroleum Ltd,20426.8,537.5,54082.3,751,692.6
2023-12-01,Athabasca,Pipeline Terminal,Lakeland Petroleum Ltd,5649.8,3552.4,16742.2,215,732.6
2023-12-01,Athabasca,Compressor Station,Lakeland Petroleum Ltd,3629.1,5134.2,10843.2,143,679.4
2023-12-01,Cold Lake,Battery,Clearwater Production Ltd,5762.4,1320.5,18224.0,212,686.5
2023-12-01,Cold Lake,Gas Plant,Clearwater Production Ltd,1797.0,4863.3,4403.5,62,702.1
2023-12-01,Cold Lake,Oil Sands Facility,Clearwater Production Ltd,13593.5,370.9,41897.3,492,680.8
2023-12-01,Cold Lake,Pipeline Terminal,Clearwater Production Ltd,3677.7,2397.3,7847.2,137,673.2
2023-12-01,Cold Lake,Compressor Station,Clearwater Production Ltd,2389.4,3504.4,5168.4,93,679.8
2023-12-01,Central Alberta,Battery,Foothills Gas Co,2109.5,7628.3,5067.0,109,712.6
2023-12-01,Central Alberta,Gas Plant,Foothills Gas Co,607.2,25931.9,1836.6,31,662.5
2023-12-01,Central Alberta,Oil Sands Facility,Foothills Gas Co,4648.9,2001.3,9522.4,238,735.4
2023-12-01,Central Alberta,Pipeline Terminal,Foothills Gas Co,1262.9,12989.6,2198.0,65,740.7
2023-12-01,Central Alberta,Compressor Station,Foothills Gas Co,836.8,19365.7,2176.4,42,680.2
2023-12-01,Southern Alberta,Battery,Foothills Gas Co,699.1,6991.0,2204.2,60,687.7
2023-12-01,Southern Alberta,Gas Plant,Foothills Gas Co,215.6,25460.1,416.3,16,705.5
2023-12-01,Southern Alberta,Oil Sands Facility,Foothills Gas Co,1786.6,2126.9,5324.3,132,719.2
2023-12-01,Southern Alberta,Pipeline Terminal,Foothills Gas Co,460.8,13107.0,837.0,37,742.0
2023-12-01,Southern Alberta,Compressor Station,Foothills Gas Co,291.0,18621.8,900.0,25,686.7
2024-01-01,Peace River,Battery,Ridgeline Oil Corp,3646.5,5079.0,11368.9,166,686.7
2024-01-01,Peace River,Gas Plant,Ridgeline Oil Corp,1111.2,18277.4,3070.6,51,733.9
2024-01-01,Peace River,Oil Sands Facility,Ridgeline Oil Corp,8339.1,1382.8,18829.7,401,738.4
2024-01-01,Peace River,Pipeline Terminal,Ridgeline Oil Corp,2385.6,9451.7,7379.1,105,725.4
2024-01-01,Peace River,Compressor Station,Ridgeline Oil Corp,1424.3,12696.4,2699.9,74,711.4
2024-01-01,Athabasca,Battery,Northland Energy Corp,8715.2,1926.5,21851.4,328,679.5
2024-01-01,Athabasca,Gas Plant,Northland Energy Corp,2696.6,7039.6,5864.6,100,700.0
2024-01-01,Athabasca,Oil Sands Facility,Northland Energy Corp,21028.5,553.4,53991.5,805,691.4
2024-01-01,Athabasca,Pipeline Terminal,Northland Energy Corp,5908.4,3715.0,14099.3,203,676.2
2024-01-01,Athabasca,Compressor Station,Northland Energy Corp,3508.0,4962.9,9904.0,133,682.7
2024-01-01,Cold Lake,Battery,Prairie Basin Resources,5562.4,1274.7,15506.8,230,723.7
2024-01-01,Cold Lake,Gas Plant,Prairie Basin Resources,1542.6,4174.8,4756.4,67,732.8
2024-01-01,Cold Lake,Oil Sands Facility,Prairie Basin Resources,13120.3,357.9,27812.8,511,680.7
2024-01-01,Cold Lake,Pipeline Terminal,Prairie Basin Resources,3472.5,2263.5,5788.4,140,692.0
2024-01-01,Cold Lake,Compressor Station,Prairie Basin Resources,2284.8,3351.0,5891.1,93,709.9
2024-01-01,Central Alberta,Battery,Ridgeline Oil Corp,1900.8,6873.3,5704.8,107,703.7
2024-01-01,Central Alberta,Gas Plant,Ridgeline Oil Corp,548.7,23431.4,1604.0,29,743.7
2024-01-01,Central Alberta,Oil Sands Facility,Ridgeline Oil Corp,4431.0,1907.5,9894.3,250,706.8
2024-01-01,Central Alberta,Pipeline Terminal,Ridgeline Oil Corp,1186.5,12203.6,3095.6,62,684.5
2024-01-01,Central Alberta,Compressor Station,Ridgeline Oil Corp,777.9,18003.4,1623.7,45,698.8
2024-01-01,Southern Alberta,Battery,Prairie Basin Resources,694.2,6941.8,1791.7,54,703.4
2024-01-01,Southern Alberta,Gas Plant,Prairie Basin Resources,194.4,22962.5,569.2,16,720.7
2024-01-01,Southern Alberta,Oil Sands Facility,Prairie Basin Resources,1548.9,1843.9,4408.1,139,718.5
2024-01-01,Southern Alberta,Pipeline Terminal,Prairie Basin Resources,416.2,11839.5,941.3,35,675.0
2024-01-01,Southern Alberta,Compressor Station,Prairie Basin Resources,296.1,18951.4,811.4,23,698.2
2024-02-01,Peace River,Battery,Pemberton Resources Inc,3556.8,4954.1,9627.4,179,726.9
2024-02-01,Peace River,Gas Plant,Pemberton Resources Inc,1107.9,18223.5,1991.6,48,697.7
2024-02-01,Peace River,Oil Sands Facility,Pemberton Resources Inc,8435.1,1398.7,20565.7,397,726.4
2024-02-01,Peace River,Pipeline Terminal,Pemberton Resources Inc,2307.4,9141.6,7198.2,106,692.0
2024-02-01,Peace River,Compressor Station,Pemberton Resources Inc,1593.4,14204.1,4875.2,72,715.4
2024-02-01,Athabasca,Battery,Suncrest Oil Inc,8747.4,1933.6,26155.7,326,719.8
2024-02-01,Athabasca,Gas Plant,Suncrest Oil Inc,2652.5,6924.5,5557.6,101,697.5
2024-02-01,Athabasca,Oil Sands Facility,Suncrest Oil Inc,21841.8,574.8,39055.0,757,677.0
2024-02-01,Athabasca,Pipeline Terminal,Suncrest Oil Inc,5847.4,3676.7,11723.9,209,731.9
2024-02-01,Athabasca,Compressor Station,Suncrest Oil Inc,3855.8,5455.0,6204.8,145,680.0
2024-02-01,Cold Lake,Battery,Vermilion Fields Corp,5797.0,1328.5,13687.5,216,666.7
2024-02-01,Cold Lake,Gas Plant,Vermilion Fields Corp,1693.4,4583.0,3372.5,64,712.1
2024-02-01,Cold Lake,Oil Sands Facility,Vermilion Fields Corp,13467.9,367.4,39331.7,487,672.5
2024-02-01,Cold Lake,Pipeline Terminal,Vermilion Fields Corp,3655.4,2382.8,6063.4,141,716.0
2024-02-01,Cold Lake,Compressor Station,Vermilion Fields Corp,2498.7,3664.7,5191.1,95,664.1
2024-02-01,Central Alberta,Battery,Crestwood Energy Ltd,1897.8,6862.7,3577.7,105,711.3
2024-02-01,Central Alberta,Gas Plant,Crestwood Energy Ltd,575.1,24557.6,1467.6,31,674.9
2024-02-01,Central Alberta,Oil Sands Facility,Crestwood Energy Ltd,4452.4,1916.7,11248.3,253,667.8
2024-02-01,Central Alberta,Pipeline Terminal,Crestwood Energy Ltd,1166.4,11997.1,2554.1,64,665.7
2024-02-01,Central Alberta,Compressor Station,Crestwood Energy Ltd,791.9,18327.5,1964.5,42,671.3
2024-02-01,Southern Alberta,Battery,Pemberton Resources Inc,728.6,7286.5,1485.7,56,704.1
2024-02-01,Southern Alberta,Gas Plant,Pemberton Resources Inc,212.6,25102.0,548.4,15,721.3
2024-02-01,Southern Alberta,Oil Sands Facility,Pemberton Resources Inc,1685.0,2005.9,5357.5,131,717.8
2024-02-01,Southern Alberta,Pipeline Terminal,Pemberton Resources Inc,470.3,13376.2,1494.6,34,711.1
2024-02-01,Southern Alberta,Compressor Station,Pemberton Resources Inc,288.0,18429.3,702.9,24,689.7
2024-03-01,Peace River,Battery,Crestwood Energy Ltd,3676.3,5120.5,9191.5,172,713.1
2024-03-01,Peace River,Gas Plant,Crestwood Energy Ltd,1129.7,18582.1,2132.7,50,719.5
2024-03-01,Peace River,Oil Sands Facility,Crestwood Energy Ltd,9654.0,1600.8,15470.8,381,712.5
2024-03-01,Peace River,Pipeline Terminal,Crestwood Energy Ltd,2293.7,9087.3,6782.3,110,743.9
2024-03-01,Peace River,Compressor Station,Crestwood Energy Ltd,1596.1,14228.0,3406.2,72,713.6
2024-03-01,Athabasca,Battery,Lakeland Petroleum Ltd,9031.9,1996.5,17358.4,329,726.4
2024-03-01,Athabasca,Gas Plant,Lakeland Petroleum Ltd,2751.7,7183.3,6633.5,96,660.5
2024-03-01,Athabasca,Oil Sands Facility,Lakeland Petroleum Ltd,23210.9,610.8,49814.7,802,711.7
2024-03-01,Athabasca,Pipeline Terminal,Lakeland Petroleum Ltd,5660.1,3558.9,10646.7,206,688.4
2024-03-01,Athabasca,Compressor Station,Lakeland Petroleum Ltd,4137.2,5853.1,12684.1,144,714.2
2024-03-01,Cold Lake,Battery,Clearwater Production Ltd,5995.6,1374.0,15609.7,226,705.1
2024-03-01,Cold Lake,Gas Plant,Clearwater Production Ltd,1712.8,4635.4,4889.0,62,722.4
2024-03-01,Cold Lake,Oil Sands Facility,Clearwater Production Ltd,14684.2,400.6,30527.7,519,686.5
2024-03-01,Cold Lake,Pipeline Terminal,Clearwater Production Ltd,3775.9,2461.3,7299.6,138,727.2
2024-03-01,Cold Lake,Compressor Station,Clearwater Production Ltd,2640.7,3873.1,5719.1,94,683.6
2024-03-01,Central Alberta,Battery,Foothills Gas Co,1877.9,6790.5,5960.1,104,730.8
2024-03-01,Central Alberta,Gas Plant,Foothills Gas Co,592.0,25281.4,1316.2,30,732.6
2024-03-01,Central Alberta,Oil Sands Facility,Foothills Gas Co,4854.6,2089.9,13245.4,236,662.7
2024-03-01,Central Alberta,Pipeline Terminal,Foothills Gas Co,1241.0,12764.3,2972.6,62,698.0
2024-03-01,Central Alberta,Compressor Station,Foothills Gas Co,890.3,20603.0,1732.4,42,669.4
2024-03-01,Southern Alberta,Battery,Foothills Gas Co,769.7,7697.1,2189.4,58,697.3
2024-03-01,Southern Alberta,Gas Plant,Foothills Gas Co,201.5,23799.4,478.0,16,676.0
2024-03-01,Southern Alberta,Oil Sands Facility,Foothills Gas Co,1829.5,2178.0,5071.2,130,725.1
2024-03-01,Southern Alberta,Pipeline Terminal,Foothills Gas Co,439.5,12501.6,1316.2,35,738.8
2024-03-01,Southern Alberta,Compressor Station,Foothills Gas Co,316.0,20226.5,572.7,23,698.6
2024-04-01,Peace River,Battery,Ridgeline Oil Corp,4146.5,5775.5,10099.8,162,738.3
2024-04-01,Peace River,Gas Plant,Ridgeline Oil Corp,1205.0,19821.4,3073.8,47,699.2
2024-04-01,Peace River,Oil Sands Facility,Ridgeline Oil Corp,8797.3,1458.7,21403.2,405,686.2
2024-04-01,Peace River,Pipeline Terminal,Ridgeline Oil Corp,2543.6,10077.6,5340.1,111,687.0
2024-04-01,Peace River,Compressor Station,Ridgeline Oil Corp,1605.3,14310.4,3279.0,70,697.1
2024-04-01,Athabasca,Battery,Northland Energy Corp,9547.6,2110.5,17557.2,328,661.3
2024-04-01,Athabasca,Gas Plant,Northland Energy Corp,2992.9,7812.9,7250.3,95,689.4
2024-04-01,Athabasca,Oil Sands Facility,Northland Energy Corp,22939.6,603.7,41899.0,799,683.8
2024-04-01,Athabasca,Pipeline Terminal,Northland Energy Corp,6079.5,3822.6,10420.2,212,688.5
2024-04-01,Athabasca,Compressor Station,Northland Energy Corp,4170.0,5899.5,7539.9,139,716.7
2024-04-01,Cold Lake,Battery,Prairie Basin Resources,5885.7,1348.8,9923.8,214,675.0
2024-04-01,Cold Lake,Gas Plant,Prairie Basin Resources,1841.4,4983.3,4692.6,65,718.7
2024-04-01,Cold Lake,Oil Sands Facility,Prairie Basin Resources,14771.9,403.0,31019.6,520,719.9
2024-04-01,Cold Lake,Pipeline Terminal,Prairie Basin Resources,3986.5,2598.6,9781.2,141,723.5
2024-04-01,Cold Lake,Compressor Station,Prairie Basin Resources,2583.1,3788.6,4677.7,92,737.3
2024-04-01,Central Alberta,Battery,Ridgeline Oil Corp,2067.2,7475.2,4814.4,104,719.7
